time,patchID,bWeightHuman,bWeightZoo,bWeightZootox,kappa
28,7,0,0,0,0
28,8,0,0,0,0
28,9,0,0,0,0
29,1,496,0,0,0.0206067568898161
29,2,493,0,0,0.0295731687108837
29,3,4,0,0,0.088948567785856
29,4,0,0,0,0
29,5,0,0,0,0
29,6,2,0,0,0.112037100783937
29,7,0,0,0,0
29,8,0,0,0,0
29,9,0,0,0,0
30,1,496,0,0,0.0206060620098585
30,2,493,0,0,0.0295731707276083
30,3,3,0,0,0.129649522595285
30,4,0,0,0,0
30,5,0,0,0,0
30,6,3,0,0,0.0873457002613122
30,7,0,0,0,0
30,8,0,0,0,0
30,9,0,0,0,0
31,1,496,0,0,0.0212108993185683
31,2,491,0,0,0.0299991306939463
31,3,5,0,0,0.0859299045190571
31,4,0,0,0,0
31,5,0,0,0,0
31,6,3,0,0,0.0791152334204374
31,7,0,0,0,0
31,8,0,0,0,0
31,9,0,0,0,0
32,1,495,0,0,0.0209519412107446
32,2,494,0,0,0.0307287431795424
32,3,2,0,0,0.117964952259529
32,4,0,0,0,0
32,5,0,0,0,0
32,6,4,0,0,0.0947788083551094
32,7,0,0,0,0
32,8,0,0,0,0
32,9,0,0,0,0
33,1,497,0,0,0.021168917386742
33,2,493,0,0,0.0314010725013784
33,3,2,0,0,0.133982476129764
33,4,2,0,0,0
33,5,0,0,0,0
33,6,1,0,0,0.0947788083551094
33,7,0,0,0,0
33,8,0,0,0,0
33,9,0,0,0,0
34,1,497,0,0,0.0211693539585247
34,2,494,0,0,0.0313388685678166
34,3,1,0,0,0.283982476129764
34,4,2,0,0,0
34,5,0,0,0,0
34,6,1,0,0,0.0947788083551094
34,7,0,0,0,0
34,8,0,0,0,0
34,9,0,0,0,0
35,1,497,0,0,0.0211693548369387
35,2,491,0,0,0.0318357207099141
35,3,1,0,0,0.433982476129764
35,4,2,0,0,0
35,5,1,0,0,0
35,6,3,0,0,0.0315929361183698
35,7,0,0,0,0
35,8,0,0,0,0
35,9,0,0,0,0
36,1,499,0,0,0.021385108927529
36,2,491,0,0,0.0321422316104072
36,3,1,0,0,0.433982476129764
36,4,2,0,0,0
36,5,0,0,0,0
36,6,2,0,0,0.0157964680591849
36,7,0,0,0,0
36,8,0,0,0,0
36,9,0,0,0,0
37,1,499,0,0,0.021385541300456
37,2,487,0,0,0.0320988546850317
37,3,2,0,0,0.216991238064882
37,4,2,0,0,0
37,5,1,0,0,0
37,6,4,0,0,0.00394911701479622
37,7,0,0,0,0
37,8,0,0,0,0
37,9,0,0,0,0
38,1,498,0,0,0.0211272802034146
38,2,490,0,0,0.0319022425605818
38,3,2,0,0,0.108495619032441
38,4,1,0,0,0
38,5,0,0,0,0
38,6,4,0,0,0.000987279253699056
38,7,0,0,0,0
38,8,0,0,0,0
38,9,0,0,0,0
39,1,498,0,0,0.02052435196828
39,2,489,0,0,0.0322738287168929
39,3,3,0,0,0.036165206344147
39,4,1,0,0,0
39,5,0,0,0,0
39,6,4,0,0,0.000246819813424764
39,7,0,0,0,0
39,8,0,0,0,0
39,9,0,0,0,0
40,1,496,0,0,0.0206058958709038
40,2,489,0,0,0.0322745886067831
40,3,5,0,0,0.0072330412688294
40,4,1,0,0,0
40,5,0,0,0,0
40,6,3,0,0,8.2273271141588e-05
40,7,0,0,0,0
40,8,1,0,0,0
40,9,0,0,0,0
41,1,493,0,0,0.020731452121442
41,2,492,0,0,0.0317729158305016
41,3,5,0,0,0.00144660825376588
41,4,0,0,0,0
41,5,0,0,0,0
41,6,4,0,0,2.0568317785397e-05
41,7,0,0,0,0
41,8,1,0,0,0
41,9,0,0,0,0
42,1,494,0,0,0.0206897397816224
42,2,492,0,0,0.0317718961703873
42,3,5,0,0,0.000289321650753176
42,4,0,0,0,0
42,5,0,0,0,0
42,6,3,0,0,6.85610592846566e-06
42,7,0,0,0,0
42,8,1,0,0,0
42,9,0,0,0,0
43,1,495,0,0,0.0206478580601649
43,2,493,0,0,0.0314031884303659
43,3,3,0,0,9.64405502510587e-05
43,4,0,0,0,0
43,5,0,0,0,0
43,6,3,0,0,2.28536864282189e-06
43,7,0,0,0,0
43,8,1,0,0,0
43,9,0,0,0,0
44,1,495,0,0,0.0203447431475963
44,2,491,0,0,0.0312248537442574
44,3,4,0,0,0.0375241101375628
44,4,0,0,0,0
44,5,0,0,0,0
44,6,4,0,0,5.71342160705472e-07
44,7,0,0,0,0
44,8,1,0,0,0
44,9,0,0,0,0
45,1,494,0,0,0.0203853132452381
45,2,492,0,0,0.0311610261254965
45,3,5,0,0,0.0375048220275126
45,4,0,0,0,0
45,5,0,0,0,0
45,6,3,0,0,1.90447386901824e-07
45,7,0,0,0,0
45,8,1,0,0,0
45,9,0,0,0,0
46,1,496,0,0,0.0200007768412203
46,2,495,0,0,0.0318811333861122
46,3,2,0,0,0.0187524110137563
46,4,0,0,0,0
46,5,0,0,0,0
46,6,1,0,0,1.90447386901824e-07
46,7,0,0,0,0
46,8,1,0,0,0.15
46,9,0,0,0,0
47,1,497,0,0,0.020563381844751
47,2,496,0,0,0.032423147446343
47,3,2,0,0,0.00937620550687814
47,4,0,0,0,0
47,5,0,0,0,0
47,6,0,0,0,0
47,7,0,0,0,0
47,8,0,0,0,0
47,9,0,0,0,0
48,1,498,0,0,0.0202220148229815
48,2,496,0,0,0.032121820861787
48,3,1,0,0,0.00937620550687814
48,4,0,0,0,0
48,5,0,0,0,0
48,6,0,0,0,0
48,7,0,0,0,0
48,8,0,0,0,0
48,9,0,0,0,0
49,1,499,0,0,0.0201808056409278
49,2,495,0,0,0.0321861046886097
49,3,1,0,0,0.159376205506878
49,4,0,0,0,0
49,5,0,0,0,0
49,6,0,0,0,0
49,7,0,0,0,0
49,8,0,0,0,0
49,9,0,0,0,0
50,1,498,0,0,0.0205224514169497
50,2,495,0,0,0.0312771436458356
50,3,1,0,0,0.309376205506878
50,4,1,0,0,0
50,5,0,0,0,0
50,6,0,0,0,0
50,7,0,0,0,0
50,8,0,0,0,0
50,9,0,0,0,0
51,1,497,0,0,0.0205644314917846
51,2,495,0,0,0.0312753073609007
51,3,1,0,0,0.459376205506878
51,4,1,0,0,0
51,5,0,0,0,0
51,6,1,0,0,0
51,7,0,0,0,0
51,8,0,0,0,0
51,9,0,0,0,0
52,1,497,0,0,0.020564515958736
52,2,495,0,0,0.0312753036512342
52,3,2,0,0,0.304688102753439
52,4,1,0,0,0
52,5,0,0,0,0
52,6,0,0,0,0
52,7,0,0,0,0
52,8,0,0,0,0
52,9,0,0,0,0
53,1,493,0,0,0.020122848916752
53,2,496,0,0,0.0318170873057485
53,3,4,0,0,0.0761720256883598
53,4,2,0,0,0
53,5,0,0,0,0
53,6,0,0,0,0
53,7,0,0,0,0
53,8,0,0,0,0
53,9,0,0,0,0
54,1,494,0,0,0.0200812203419368
54,2,494,0,0,0.0316433544277445
54,3,4,0,0,0.0565430064220899
54,4,3,0,0,0
54,5,0,0,0,0
54,6,0,0,0,0
54,7,0,0,0,0
54,8,0,0,0,0
54,9,0,0,0,0
55,1,496,0,0,0.0200001637506894
55,2,494,0,0,0.0316430027417566
55,3,3,0,0,0.0688476688073633
55,4,2,0,0,0
55,5,0,0,0,0
55,6,0,0,0,0
55,7,0,0,0,0
55,8,0,0,0,0
55,9,0,0,0,0
56,1,495,0,0,0.0200404043712135
56,2,493,0,0,0.0317071866181375
56,3,3,0,0,0.0729492229357878
56,4,2,0,0,0
56,5,0,0,0,0
56,6,2,0,0,0.075
56,7,0,0,0,0
56,8,0,0,0,0
56,9,0,0,0,0
57,1,496,0,0,0.0196976621055871
57,2,491,0,0,0.0315309718668394
57,3,3,0,0,0.0743164076452626
57,4,2,0,0,0.075
57,5,0,0,0,0
57,6,3,0,0,0.125
57,7,0,0,0,0
57,8,0,0,0,0
57,9,0,0,0,0
58,1,497,0,0,0.0196573393603734
58,2,493,0,0,0.0320112190098719
58,3,1,0,0,0.0743164076452626
58,4,2,0,0,0.1125
58,5,0,0,0,0
58,6,2,0,0,0.1375
58,7,0,0,0,0
58,8,0,0,0,0
58,9,0,0,0,0
59,1,496,0,0,0.0196968897970976
59,2,494,0,0,0.031947391131599
59,3,0,0,0,0
59,4,2,0,0,0.13125
59,5,0,0,0,0
59,6,3,0,0,0.0958333333333333
59,7,0,0,0,0
59,8,0,0,0,0
59,9,0,0,0,0
60,1,496,0,0,0.01999938889072
60,2,493,0,0,0.0323163233085834
60,3,0,0,0,0
60,4,2,0,0,0.140625
60,5,1,0,0,0
60,6,3,0,0,0.0819444444444444
60,7,0,0,0,0
60,8,0,0,0,0
60,9,0,0,0,0
61,1,496,0,0,0.0203024181227636
61,2,491,0,0,0.0324487094161071
61,3,0,0,0,0
61,4,1,0,0,0.290625
61,5,1,0,0,0
61,6,6,0,0,0.0136574074074074
61,7,0,0,0,0
61,8,0,0,0,0
61,9,0,0,0,0
62,1,494,0,0,0.0209925150164429
62,2,491,0,0,0.0324489790415807
62,3,1,0,0,0.15
62,4,1,0,0,0.290625
62,5,1,0,0,0
62,6,7,0,0,0.0019510582010582
62,7,0,0,0,0
62,8,0,0,0,0
62,9,0,0,0,0
63,1,494,0,0,0.0203866245243248
63,2,492,0,0,0.0326879044289464
63,3,2,0,0,0.225
63,4,1,0,0,0.440625
63,5,1,0,0,0
63,6,5,0,0,0.00039021164021164
63,7,0,0,0,0
63,8,0,0,0,0
63,9,0,0,0,0
64,1,496,0,0,0.0209080375494442
64,2,494,0,0,0.0325560483895323
64,3,1,0,0,0.375
64,4,0,0,0,0
64,5,0,0,0,0
64,6,4,0,0,9.75529100529101e-05
64,7,0,0,0,0
64,8,0,0,0,0
64,9,0,0,0,0
65,1,495,0,0,0.0209513293687868
65,2,491,0,0,0.0324491976545612
65,3,2,0,0,0.2625
65,4,0,0,0,0
65,5,0,0,0,0
65,6,7,0,0,0.021442507558579
65,7,0,0,0,0
65,8,0,0,0,0
65,9,0,0,0,0
66,1,496,0,0,0.0209091760672758
66,2,492,0,0,0.0326879048732817
66,3,2,0,0,0.20625
66,4,0,0,0,0
66,5,0,0,0,0
66,6,5,0,0,0.0042885015117158
66,7,0,0,0,0
66,8,0,0,0,0
66,9,0,0,0,0
67,1,491,0,0,0.0208165156335383
67,2,492,0,0,0.032993268099336
67,3,3,0,0,0.11875
67,4,0,0,0,0
67,5,0,0,0,0
67,6,9,0,0,0.0171431668346351
67,7,0,0,0,0
67,8,0,0,0,0
67,9,0,0,0,0
68,1,494,0,0,0.0212971994243594
68,2,490,0,0,0.0340469250369375
68,3,4,0,0,0.0671875
68,4,0,0,0,0
68,5,0,0,0,0
68,6,7,0,0,0.0238775952620907
68,7,0,0,0,0
68,8,0,0,0,0
68,9,0,0,0,0
69,1,495,0,0,0.021255145857423
69,2,491,0,0,0.033979728971562
69,3,4,0,0,0.054296875
69,4,0,0,0,0
69,5,0,0,0,0
69,6,5,0,0,0.0347755190524181
69,7,0,0,0,0
69,8,0,0,0,0
69,9,0,0,0,0
70,1,495,0,0,0.0209520305976918
70,2,490,0,0,0.034048938222391
70,3,4,0,0,0.08857421875
70,4,1,0,0,0.15
70,5,0,0,0,0
70,6,5,0,0,0.00695510381048363
70,7,0,0,0,0
70,8,0,0,0,0
70,9,0,0,0,0
71,1,496,0,0,0.020606758126205
71,2,490,0,0,0.0334368345678008
71,3,5,0,0,0.07771484375
71,4,1,0,0,0.3
71,5,0,0,0,0
71,6,3,0,0,0.00231836793682788
71,7,0,0,0,0
71,8,0,0,0,0
71,9,0,0,0,0
72,1,499,0,0,0.0207827790744012
72,2,489,0,0,0.0338107092731448
72,3,5,0,0,0.01554296875
72,4,1,0,0,0.45
72,5,0,0,0,0
72,6,1,0,0,0.00231836793682788
72,7,0,0,0,0
72,8,0,0,0,0
72,9,0,0,0,0
73,1,498,0,0,0.0205236601989446
73,2,491,0,0,0.0342847468620635
73,3,4,0,0,0.0038857421875
73,4,0,0,0,0
73,5,0,0,0,0
73,6,2,0,0,0.00115918396841394
73,7,0,0,0,0
73,8,0,0,0,0
73,9,0,0,0,0
74,1,495,0,0,0.0200414619397959
74,2,493,0,0,0.0347551414743653
74,3,4,0,0,0.075971435546875
74,4,0,0,0,0
74,5,0,0,0,0
74,6,3,0,0,0.000386394656137979
74,7,0,0,0,0
74,8,0,0,0,0
74,9,0,0,0,0
75,1,497,0,0,0.0196580311105429
75,2,493,0,0,0.0347560956216519
75,3,4,0,0,0.0939928588867187
75,4,0,0,0,0
75,5,0,0,0,0
75,6,1,0,0,0.000386394656137979
75,7,0,0,0,0
75,8,0,0,0,0
75,9,0,0,0,0
76,1,496,0,0,0.0196968911917551
76,2,493,0,0,0.0344518379221535
76,3,3,0,0,0.13133095296224
76,4,0,0,0,0
76,5,0,0,0,0
76,6,3,0,0,0.0501287982187127
76,7,0,0,0,0
76,8,0,0,0,0
76,9,0,0,0,0
77,1,493,0,0,0.0201210890287865
77,2,493,0,0,0.0347554804014648
77,3,4,0,0,0.10783273824056
77,4,0,0,0,0
77,5,0,0,0,0
77,6,5,0,0,0.0700257596437425
77,7,0,0,0,0
77,8,0,0,0,0
77,9,0,0,0,0
78,1,496,0,0,0.0209075021956226
78,2,492,0,0,0.0351316168300843
78,3,4,0,0,0.02695818456014
78,4,0,0,0,0
78,5,0,0,0,0
78,6,3,0,0,0.0233419198812475
78,7,0,0,0,0
78,8,0,0,0,0
78,9,0,0,0,0
79,1,494,0,0,0.0209937398829871
79,2,490,0,0,0.0349696563608778
79,3,5,0,0,0.00539163691202799
79,4,0,0,0,0
79,5,0,0,0,0
79,6,5,0,0,0.0046683839762495
79,7,0,0,0,0
79,8,1,0,0,0
79,9,0,0,0,0
80,1,497,0,0,0.0205653797583159
80,2,492,0,0,0.035132052147075
80,3,2,0,0,0.002695818456014
80,4,0,0,0,0
80,5,0,0,0,0
80,6,3,0,0,0.00155612799208317
80,7,0,0,0,0
80,8,1,0,0,0
80,9,0,0,0,0
81,1,497,0,0,0.020564517866717
81,2,494,0,0,0.0352937895792451
81,3,2,0,0,0.001347909228007
81,4,0,0,0,0
81,5,0,0,0,0
81,6,2,0,0,0.000778063996041584
81,7,0,0,0,0
81,8,0,0,0,0
81,9,0,0,0,0
82,1,496,0,0,0.0206059768505378
82,2,492,0,0,0.0342180768080879
82,3,2,0,0,0.0756739546140035
82,4,0,0,0,0
82,5,0,0,0,0
82,6,5,0,0,0.0301556127992083
82,7,0,0,0,0
82,8,0,0,0,0
82,9,0,0,0,0
83,1,497,0,0,0.0208664104161983
83,2,492,0,0,0.034520768448797
83,3,2,0,0,0.187836977307002
83,4,1,0,0,0
83,5,0,0,0,0
83,6,3,0,0,0.0600518709330694
83,7,0,0,0,0
83,8,0,0,0,0
83,9,0,0,0,0
84,1,499,0,0,0.0207832994196718
84,2,493,0,0,0.0344513605850889
84,3,1,0,0,0.337836977307002
84,4,1,0,0,0
84,5,0,0,0,0
84,6,1,0,0,0.210051870933069
84,7,0,0,0,0
84,8,0,0,0,0
84,9,0,0,0,0
85,1,497,0,0,0.0208667672020517
85,2,492,0,0,0.0348261206515957
85,3,2,0,0,0.243918488653501
85,4,0,0,0,0
85,5,0,0,0,0
85,6,4,0,0,0.0900129677332674
85,7,0,0,0,0
85,8,0,0,0,0
85,9,0,0,0,0
86,1,497,0,0,0.0211687460104669
86,2,494,0,0,0.0346858828353271
86,3,3,0,0,0.1313061628845
86,4,0,0,0,0
86,5,0,0,0,0
86,6,1,0,0,0.0900129677332674
86,7,0,0,0,0
86,8,0,0,0,0
86,9,0,0,0,0
87,1,499,0,0,0.021084506505031
87,2,494,0,0,0.0349892426778043
87,3,0,0,0,0
87,4,0,0,0,0
87,5,1,0,0,0
87,6,1,0,0,0.0900129677332674
87,7,0,0,0,0
87,8,0,0,0,0
87,9,0,0,0,0
88,1,499,0,0,0.0207837364859821
88,2,493,0,0,0.0344523108370747
88,3,2,0,0,0.075
88,4,0,0,0,0
88,5,1,0,0,0
88,6,0,0,0,0
88,7,0,0,0,0
88,8,0,0,0,0
88,9,0,0,0,0
89,1,499,0,0,0.0207831337404529
89,2,492,0,0,0.0342163664854412
89,3,2,0,0,0.1125
89,4,0,0,0,0
89,5,1,0,0,0
89,6,1,0,0,0
89,7,0,0,0,0
89,8,0,0,0,0
89,9,0,0,0,0
90,1,499,0,0,0.0204825313301412
90,2,493,0,0,0.0344507431368873
90,3,2,0,0,0.13125
90,4,0,0,0,0
90,5,1,0,0,0
90,6,0,0,0,0
90,7,0,0,0,0
90,8,0,0,0,0
90,9,0,0,0,0
91,1,499,0,0,0.0204819289205013
91,2,493,0,0,0.0344512185459166
91,3,1,0,0,0.28125
91,4,0,0,0,0
91,5,1,0,0,0
91,6,1,0,0,0
91,7,0,0,0,0
91,8,0,0,0,0
91,9,0,0,0,0
92,1,497,0,0,4.12111245885338e-05
92,2,493,0,0,6.98807678416159e-05
92,3,0,0,0,0
92,4,3,0,0,0
92,5,1,0,0,0
92,6,1,0,0,0
92,7,0,0,0,0
92,8,0,0,0,0
92,9,0,0,0,0
93,1,497,0,0,8.29197677837703e-08
93,2,494,0,0,1.41459044213797e-07
93,3,0,0,0,0
93,4,3,0,0,0
93,5,0,0,0,0
93,6,1,0,0,0
93,7,0,0,0,0
93,8,0,0,0,0
93,9,0,0,0,0
94,1,493,0,0,1.68194255139493e-10
94,2,494,0,0,2.8635434051376e-10
94,3,3,0,0,0
94,4,3,0,0,0
94,5,0,0,0,0
94,6,1,0,0,0
94,7,0,0,0,0
94,8,0,0,0,0
94,9,1,0,0,0
95,1,493,0,0,3.41164817727167e-13
95,2,495,0,0,5.78493617199515e-13
95,3,3,0,0,0
95,4,3,0,0,0
95,5,0,0,0,0
95,6,0,0,0,0
95,7,0,0,0,0
95,8,0,0,0,0
95,9,1,0,0,0
96,1,492,0,0,6.9342442627473e-16
96,2,496,0,0,1.16631777661193e-15
96,3,3,0,0,0
96,4,2,0,0,0
96,5,0,0,0,0
96,6,1,0,0,0
96,7,0,0,0,0
96,8,0,0,0,0
96,9,1,0,0,0
97,1,493,0,0,1.40654041840716e-18
97,2,495,0,0,2.35619752850894e-18
97,3,3,0,0,0
97,4,2,0,0,0
97,5,0,0,0,0
97,6,2,0,0,0
97,7,0,0,0,0
97,8,0,0,0,0
97,9,0,0,0,0
98,1,493,0,0,2.85302316106929e-21
98,2,495,0,0,4.75999500708877e-21
98,3,4,0,0,0
98,4,2,0,0,0
98,5,0,0,0,0
98,6,1,0,0,0
98,7,0,0,0,0
98,8,0,0,0,0
98,9,0,0,0,0
99,1,495,0,0,5.76368315367533e-24
99,2,495,0,0,9.61615152947226e-24
99,3,3,0,0,0
99,4,2,0,0,0
99,5,0,0,0,0
99,6,0,0,0,0
99,7,0,0,0,0
99,8,0,0,0,0
99,9,0,0,0,0
100,1,496,0,0,1.16203289388616e-26
100,2,492,0,0,1.95450234338867e-26
100,3,6,0,0,0
100,4,1,0,0,0
100,5,0,0,0,0
100,6,0,0,0,0
100,7,0,0,0,0
100,8,0,0,0,0
100,9,0,0,0,0
101,1,497,0,0,2.33809435389569e-29
101,2,491,0,0,3.98065650384658e-29
101,3,4,0,0,0
101,4,1,0,0,0
101,5,0,0,0,0
101,6,2,0,0,0
101,7,0,0,0,0
101,8,0,0,0,0
101,9,0,0,0,0
102,1,497,0,0,4.70441519898528e-32
102,2,492,0,0,8.09076525172069e-32
102,3,3,0,0,0
102,4,1,0,0,0
102,5,0,0,0,0
102,6,2,0,0,0
102,7,0,0,0,0
102,8,0,0,0,0
102,9,0,0,0,0
103,1,497,0,0,9.46562414282753e-35
103,2,492,0,0,1.64446448205705e-34
103,3,3,0,0,0
103,4,2,0,0,0
103,5,0,0,0,0
103,6,1,0,0,0
103,7,0,0,0,0
103,8,0,0,0,0
103,9,0,0,0,0
104,1,496,0,0,1.90839196427974e-37
104,2,493,0,0,3.33562775265122e-37
104,3,2,0,0,0
104,4,2,0,0,0
104,5,0,0,0,0
104,6,2,0,0,0
104,7,0,0,0,0
104,8,0,0,0,0
104,9,0,0,0,0
105,1,496,0,0,3.84756444411239e-40
105,2,495,0,0,6.73864192454792e-40
105,3,2,0,0,0
105,4,1,0,0,0
105,5,0,0,0,0
105,6,1,0,0,0
105,7,0,0,0,0
105,8,0,0,0,0
105,9,0,0,0,0
106,1,497,0,0,7.74157835837503e-43
106,2,494,0,0,1.3640975555765e-42
106,3,2,0,0,0
106,4,0,0,0,0
106,5,0,0,0,0
106,6,2,0,0,0
106,7,0,0,0,0
106,8,0,0,0,0
106,9,0,0,0,0
107,1,496,0,0,1.56080208838206e-45
107,2,494,0,0,2.76133108416296e-45
107,3,3,0,0,0
107,4,0,0,0,0
107,5,0,0,0,0
107,6,2,0,0,0
107,7,0,0,0,0
107,8,0,0,0,0
107,9,0,0,0,0
108,1,494,0,0,3.15951839753454e-48
108,2,493,0,0,5.60107724982344e-48
108,3,5,0,0,0
108,4,0,0,0,0
108,5,0,0,0,0
108,6,3,0,0,0
108,7,0,0,0,0
108,8,0,0,0,0
108,9,0,0,0,0
109,1,496,0,0,6.36999676922286e-51
109,2,493,0,0,1.13612114600881e-50
109,3,3,0,0,0
109,4,0,0,0,0
109,5,0,0,0,0
109,6,3,0,0,0
109,7,0,0,0,0
109,8,0,0,0,0
109,9,0,0,0,0
110,1,497,0,0,1.28168949078931e-53
110,2,492,0,0,2.30918932115612e-53
110,3,3,0,0,0
110,4,0,0,0,0
110,5,0,0,0,0
110,6,3,0,0,0
110,7,0,0,0,0
110,8,0,0,0,0
110,9,0,0,0,0
111,1,497,0,0,2.57885209414348e-56
111,2,492,0,0,4.69347422999212e-56
111,3,3,0,0,0
111,4,0,0,0,0
111,5,0,0,0,0
111,6,3,0,0,0
111,7,0,0,0,0
111,8,0,0,0,0
111,9,0,0,0,0
112,1,497,0,0,5.18883721155629e-59
112,2,492,0,0,9.53958176827667e-59
112,3,2,0,0,0
112,4,0,0,0,0
112,5,0,0,0,0
112,6,4,0,0,0
112,7,0,0,0,0
112,8,0,0,0,0
112,9,0,0,0,0
113,1,496,0,0,1.04613653458796e-61
113,2,494,0,0,1.93108942677665e-61
113,3,3,0,0,0
113,4,0,0,0,0
113,5,0,0,0,0
113,6,2,0,0,0
113,7,0,0,0,0
113,8,0,0,0,0
113,9,0,0,0,0
114,1,497,0,0,2.10490248408041e-64
114,2,495,0,0,3.90119076116496e-64
114,3,2,0,0,0
114,4,0,0,0,0
114,5,0,0,0,0
114,6,1,0,0,0
114,7,0,0,0,0
114,8,0,0,0,0
114,9,0,0,0,0
115,1,496,0,0,4.24375500822662e-67
115,2,495,0,0,7.8811934568989e-67
115,3,3,0,0,0
115,4,0,0,0,0
115,5,0,0,0,0
115,6,1,0,0,0
115,7,0,0,0,0
115,8,0,0,0,0
115,9,0,0,0,0
116,1,497,0,0,8.53874247128093e-70
116,2,493,0,0,1.59861936245414e-69
116,3,4,0,0,0
116,4,0,0,0,0
116,5,0,0,0,0
116,6,1,0,0,0
116,7,0,0,0,0
116,8,0,0,0,0
116,9,0,0,0,0
117,1,499,0,0,1.71117083592804e-72
117,2,493,0,0,3.24263562363923e-72
117,3,1,0,0,0
117,4,0,0,0,0
117,5,0,0,0,0
117,6,1,0,0,0
117,7,0,0,0,0
117,8,1,0,0,0
117,9,0,0,0,0
118,1,497,0,0,3.44299966987534e-75
