time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9
294,Z,0.045376168936688,0.1740541061033,4.47375383362044e-14,1.16795236564497e-13,6.13683653445877e-14,4.47375383362044e-14,1.16795236564497e-13,6.13683653445877e-14,4.47375383362044e-14
295,M,176.388518823205,181.625571075965,0,0,0,0,0,0,0
295,Y,0.143647459359439,0.605358567980051,0,0,0,0,0,0,0
295,Z,0.0450133268662949,0.176738229053051,4.0263784502584e-14,1.05115712908047e-13,5.52315288101289e-14,4.0263784502584e-14,1.05115712908047e-13,5.52315288101289e-14,4.0263784502584e-14
296,M,177.649666940884,179.663013968368,0,0,0,0,0,0,0
296,Y,0.143836450589891,0.604283828778979,0,0,0,0,0,0,0
296,Z,0.0448338623357696,0.17882591961238,3.62374060523256e-14,9.46041416172427e-14,4.9708375929116e-14,3.62374060523256e-14,9.46041416172427e-14,4.9708375929116e-14,3.62374060523256e-14
297,M,175.184700246796,177.896712571531,0,0,0,0,0,0,0
297,Y,0.143775565930234,0.60261062537323,0,0,0,0,0,0,0
297,Z,0.0444783118790048,0.180243599818055,3.2613665447093e-14,8.51437274555184e-14,4.47375383362044e-14,3.2613665447093e-14,8.51437274555184e-14,4.47375383362044e-14,3.2613665447093e-14
298,M,181.966230222116,183.507041314378,0,0,0,0,0,0,0
298,Y,0.144275568458607,0.61808622488145,0,0,0,0,0,0,0
298,Z,0.0443142586852612,0.182089622071613,2.93522989023837e-14,7.66293547099666e-14,4.0263784502584e-14,2.93522989023837e-14,7.66293547099666e-14,4.0263784502584e-14,2.93522989023837e-14
299,M,180.869607199905,179.55633718294,0,0,0,0,0,0,0
299,Y,0.144665684432396,0.630403332192662,0,0,0,0,0,0,0
299,Z,0.0442397221973014,0.184356708436963,2.64170690121454e-14,6.89664192389699e-14,3.62374060523256e-14,2.64170690121454e-14,6.89664192389699e-14,3.62374060523256e-14,2.64170690121454e-14
300,M,187.082646479914,189.500703464646,0,0,0,0,0,0,0
300,Y,0.145557215440168,0.645284219798365,0,0,0,0,0,0,0
300,Z,0.0443386816349307,0.186333682523872,2.37753621109308e-14,6.20697773150729e-14,3.2613665447093e-14,2.37753621109308e-14,6.20697773150729e-14,3.2613665447093e-14,2.37753621109308e-14
301,M,187.274381831923,186.750633118182,0,0,0,0,0,0,0
301,Y,0.146375341443196,0.657693031324104,0,0,0,0,0,0,0
301,Z,0.0445076752127709,0.187727885321455,2.13978258998377e-14,5.58627995835657e-14,2.93522989023837e-14,2.13978258998377e-14,5.58627995835657e-14,2.93522989023837e-14,2.13978258998377e-14
302,M,187.446943648731,186.075569806364,0,0,0,0,0,0,0
302,Y,0.147094683661719,0.668421882602146,0,0,0,0,0,0,0
302,Z,0.0448011644887987,0.188547902935369,1.9258043309854e-14,5.02765196252091e-14,2.64170690121454e-14,1.9258043309854e-14,5.02765196252091e-14,2.64170690121454e-14,1.9258043309854e-14
303,M,197.502249283858,188.168012825727,0,0,0,0,0,0,0
303,Y,0.148566348010019,0.678623337778488,0,0,0,0,0,0,0
303,Z,0.044974756688849,0.189583513882304,1.73322389788686e-14,4.52488676626882e-14,2.37753621109308e-14,1.73322389788686e-14,4.52488676626882e-14,2.37753621109308e-14,1.73322389788686e-14
304,M,191.252024355472,190.051211543154,0,0,0,0,0,0,0
304,Y,0.14937831997651,0.688731601642767,0,0,0,0,0,0,0
304,Z,0.0450580928758317,0.190161411659412,1.55990150809817e-14,4.07239808964194e-14,2.13978258998377e-14,1.55990150809817e-14,4.07239808964194e-14,2.13978258998377e-14,1.55990150809817e-14
305,M,189.226821919925,187.246090388839,0,0,0,0,0,0,0
305,Y,0.149974382636848,0.696827190016174,0,0,0,0,0,0,0
305,Z,0.0450584257561383,0.190158432478424,1.40391135728835e-14,3.66515828067774e-14,1.9258043309854e-14,1.40391135728835e-14,3.66515828067774e-14,1.9258043309854e-14,1.40391135728835e-14
306,M,181.104139727932,180.221481349955,0,0,0,0,0,0,0
306,Y,0.149783633217701,0.701515740114295,0,0,0,0,0,0,0
306,Z,0.0450780948483561,0.189967933065932,1.26352022155952e-14,3.29864245260997e-14,1.73322389788686e-14,1.26352022155952e-14,3.29864245260997e-14,1.73322389788686e-14,1.26352022155952e-14
307,M,175.593725755139,183.79933321496,0,0,0,0,0,0,0
307,Y,0.1491609999903,0.707371047222561,0,0,0,0,0,0,0
307,Z,0.0451374022990442,0.18963066851661,1.13716819940357e-14,2.96877820734897e-14,1.55990150809817e-14,1.13716819940357e-14,2.96877820734897e-14,1.55990150809817e-14,1.13716819940357e-14
308,M,174.234353179625,178.919399893464,0,0,0,0,0,0,0
308,Y,0.148432247260092,0.710613983063964,0,0,0,0,0,0,0
308,Z,0.0451182960477085,0.189105599558479,1.02345137946321e-14,2.67190038661407e-14,1.40391135728835e-14,1.02345137946321e-14,2.67190038661407e-14,1.40391135728835e-14,1.02345137946321e-14
309,M,174.810917861663,177.227459904117,0,0,0,0,0,0,0
309,Y,0.147823292017463,0.726741506100982,0,0,0,0,0,0,0
309,Z,0.0452752021391873,0.19396200666501,9.2110624151689e-15,2.40471034795267e-14,1.26352022155952e-14,9.2110624151689e-15,2.40471034795267e-14,1.26352022155952e-14,9.2110624151689e-15
310,M,170.829826075496,178.404713913706,0,0,0,0,0,0,0
310,Y,0.1470069501066,0.741858775629926,0,0,0,0,0,0,0
310,Z,0.0453976246654693,0.197827245452451,8.28995617365201e-15,2.1642393131574e-14,1.13716819940357e-14,8.28995617365201e-15,2.1642393131574e-14,1.13716819940357e-14,8.28995617365201e-15
311,M,176.246843467947,181.264242522335,0,0,0,0,0,0,0
311,Y,0.146715626086749,0.756869984164815,0,0,0,0,0,0,0
311,Z,0.0456773965424539,0.20249702566235,7.46096055628681e-15,1.94781538184166e-14,1.02345137946321e-14,7.46096055628681e-15,1.94781538184166e-14,1.02345137946321e-14,7.46096055628681e-15
312,M,176.622159121152,186.537818270102,0,0,0,0,0,0,0
312,Y,0.146455109272687,0.773164606519576,0,0,0,0,0,0,0
312,Z,0.0459341331511433,0.206391042204015,6.71486450065813e-15,1.75303384365749e-14,9.2110624151689e-15,6.71486450065813e-15,1.75303384365749e-14,9.2110624151689e-15,6.71486450065813e-15
313,M,172.459943209037,190.384036443091,0,0,0,0,0,0,0
313,Y,0.131837910629528,0.789535990972575,0,0,0,0,0,0,0
313,Z,0.0461598703615333,0.209757869418943,6.04337805059231e-15,1.57773045929174e-14,8.28995617365201e-15,6.04337805059231e-15,1.57773045929174e-14,8.28995617365201e-15,6.04337805059231e-15
314,M,175.013948888133,188.445632798782,0,0,0,0,0,0,0
314,Y,0.118654177265471,0.803305191937059,0,0,0,0,0,0,0
314,Z,0.0466216942279198,0.21295919414882,5.43904024553308e-15,1.41995741336257e-14,7.46096055628681e-15,5.43904024553308e-15,1.41995741336257e-14,7.46096055628681e-15,5.43904024553308e-15
315,M,179.11255399932,187.601069518904,0,0,0,0,0,0,0
315,Y,0.106788759657508,0.815839318856075,0,0,0,0,0,0,0
315,Z,0.0468764996347343,0.216131274457507,4.89513622097978e-15,1.27796167202631e-14,6.71486450065813e-15,4.89513622097978e-15,1.27796167202631e-14,6.71486450065813e-15,4.89513622097978e-15
316,M,174.701298599388,184.140962567014,0,0,0,0,0,0,0
316,Y,0.0961098836919903,0.825210518267667,0,0,0,0,0,0,0
316,Z,0.0470635504134837,0.218671755870668,4.4056225988818e-15,1.15016550482368e-14,6.04337805059231e-15,4.4056225988818e-15,1.15016550482368e-14,6.04337805059231e-15,4.4056225988818e-15
317,M,171.631168739449,181.926866310312,0,0,0,0,0,0,0
317,Y,0.0864988953227917,0.832359401209558,0,0,0,0,0,0,0
317,Z,0.047003691224559,0.22014307257176,3.96506033899362e-15,1.03514895434131e-14,5.43904024553308e-15,3.96506033899362e-15,1.03514895434131e-14,5.43904024553308e-15,3.96506033899362e-15
318,M,167.968051865504,188.034179679281,0,0,0,0,0,0,0
318,Y,0.0778490057905125,0.826238903700466,0,0,0,0,0,0,0
318,Z,0.0468083023203242,0.221980529985698,3.56855430509426e-15,9.31634058907183e-15,4.89513622097978e-15,3.56855430509426e-15,9.31634058907183e-15,4.89513622097978e-15,3.56855430509426e-15
319,M,166.471246678954,187.230761711353,0,0,0,0,0,0,0
319,Y,0.0700641052114613,0.820060334757127,0,0,0,0,0,0,0
319,Z,0.0465796119916568,0.222998197615172,3.21169887458483e-15,8.38470653016464e-15,4.4056225988818e-15,3.21169887458483e-15,8.38470653016464e-15,4.4056225988818e-15,3.21169887458483e-15
320,M,175.024122011058,190.107685540218,0,0,0,0,0,0,0
320,Y,0.0630576946903152,0.815837656024858,0,0,0,0,0,0,0
320,Z,0.0463885153839761,0.228059185232876,2.89052898712635e-15,7.54623587714818e-15,3.96506033899362e-15,2.89052898712635e-15,7.54623587714818e-15,3.96506033899362e-15,2.89052898712635e-15
321,M,175.521709809953,197.196916986196,0,0,0,0,0,0,0
321,Y,0.0567519252212836,0.814951028248656,0,0,0,0,0,0,0
321,Z,0.046132338642316,0.232803144595009,2.60147608841371e-15,6.79161228943336e-15,3.56855430509426e-15,2.60147608841371e-15,6.79161228943336e-15,3.56855430509426e-15,2.60147608841371e-15
322,M,174.169538828957,191.877225287576,0,0,0,0,0,0,0
322,Y,0.0510767326991553,0.811968325616871,0,0,0,0,0,0,0
322,Z,0.0460409180779922,0.237513820893375,2.34132847957234e-15,6.11245106049002e-15,3.21169887458483e-15,2.34132847957234e-15,6.11245106049002e-15,3.21169887458483e-15,2.34132847957234e-15
323,M,170.252584946062,190.689502758819,0,0,0,0,0,0,0
323,Y,0.0459690594292398,0.808797138250551,0,0,0,0,0,0,0
323,Z,0.0459591651412807,0.242627246047586,2.10719563161511e-15,5.50120595444102e-15,2.89052898712635e-15,2.10719563161511e-15,5.50120595444102e-15,2.89052898712635e-15,2.10719563161511e-15
324,M,164.027326451455,196.820552482937,0,0,0,0,0,0,0
324,Y,0.0413721534863158,0.808625951298999,0,0,0,0,0,0,0
324,Z,0.0413721333219057,0.247764759961601,1.8964760684536e-15,4.95108535899692e-15,2.60147608841371e-15,1.8964760684536e-15,4.95108535899692e-15,2.60147608841371e-15,1.8964760684536e-15
325,M,173.72459380631,198.738497234643,0,0,0,0,0,0,0
325,Y,0.0372349381376842,0.809096699479668,0,0,0,0,0,0,0
325,Z,0.0372349380962401,0.25208568112395,1.70682846160824e-15,4.45597682309723e-15,2.34132847957234e-15,1.70682846160824e-15,4.45597682309723e-15,2.34132847957234e-15,1.70682846160824e-15
326,M,174.352134425679,203.164647511179,0,0,0,0,0,0,0
326,Y,0.0335114443239158,0.811675920726325,0,0,0,0,0,0,0
326,Z,0.0335114443238291,0.256019022963875,1.53614561544741e-15,4.01037914078751e-15,2.10719563161511e-15,1.53614561544741e-15,4.01037914078751e-15,2.10719563161511e-15,1.53614561544741e-15
327,M,174.016920983111,203.548182760061,0,0,0,0,0,0,0
327,Y,0.0301602998915242,0.79745977046147,0,0,0,0,0,0,0
327,Z,0.0301602998915193,0.258959804637306,1.38253105390267e-15,3.60934122670875e-15,1.8964760684536e-15,1.38253105390267e-15,3.60934122670875e-15,1.8964760684536e-15,1.38253105390267e-15
328,M,166.5152288848,197.593364484055,0,0,0,0,0,0,0
328,Y,0.0271442699023718,0.782935926788309,0,0,0,0,0,0,0
328,Z,0.0271442699023675,0.261203199854679,1.2442779485124e-15,3.24840710403788e-15,1.70682846160824e-15,1.2442779485124e-15,3.24840710403788e-15,1.70682846160824e-15,1.2442779485124e-15
329,M,166.96370599632,194.934028035649,0,0,0,0,0,0,0
329,Y,0.0244298429121346,0.784715090344381,0,0,0,0,0,0,0
329,Z,0.0244298429121307,0.259282522882985,1.11985015366116e-15,2.92356639363409e-15,1.53614561544741e-15,1.11985015366116e-15,2.92356639363409e-15,1.53614561544741e-15,1.11985015366116e-15
330,M,172.767335396688,191.640625232084,0,0,0,0,0,0,0
330,Y,0.0219868586209211,0.784829639416217,0,0,0,0,0,0,0
330,Z,0.0219868586209177,0.257343622479893,1.00786513829505e-15,2.63120975427068e-15,1.38253105390267e-15,1.00786513829505e-15,2.63120975427068e-15,1.38253105390267e-15,1.00786513829505e-15
331,M,172.590601857019,193.176562708876,0,0,0,0,0,0,0
331,Y,0.019788172758829,0.785887280228005,0,0,0,0,0,0,0
331,Z,0.0197881727588259,0.256018501149823,9.07078624465543e-16,2.36808877884361e-15,1.2442779485124e-15,9.07078624465543e-16,2.36808877884361e-15,1.2442779485124e-15,9.07078624465543e-16
332,M,165.231541671317,188.258906437988,0,0,0,0,0,0,0
332,Y,0.0178093554829461,0.784492687151123,0,0,0,0,0,0,0
332,Z,0.0178093554829433,0.255740267958864,8.16370762018989e-16,2.13127990095925e-15,1.11985015366116e-15,8.16370762018989e-16,2.13127990095925e-15,1.11985015366116e-15,8.16370762018989e-16
333,M,172.108387504186,182.93301579419,0,0,0,0,0,0,0
333,Y,0.0160284199346515,0.781197817787381,0,0,0,0,0,0,0
333,Z,0.016028419934649,0.254804264268025,7.3473368581709e-16,1.91815191086333e-15,1.00786513829505e-15,7.3473368581709e-16,1.91815191086333e-15,1.00786513829505e-15,7.3473368581709e-16
334,M,168.397548753767,182.639714214771,0,0,0,0,0,0,0
334,Y,0.0144255779411864,0.778113002440628,0,0,0,0,0,0,0
334,Z,0.0144255779411841,0.253809112070287,6.61260317235381e-16,1.726336719777e-15,9.07078624465543e-16,6.61260317235381e-16,1.726336719777e-15,9.07078624465543e-16,6.61260317235381e-16
335,M,172.25779387839,181.475742793294,0,0,0,0,0,0,0
335,Y,0.0129830201470677,0.774555918559106,0,0,0,0,0,0,0
335,Z,0.0129830201470657,0.253755391790979,5.95134285511843e-16,1.5537030477993e-15,8.16370762018989e-16,5.95134285511843e-16,1.5537030477993e-15,8.16370762018989e-16,5.95134285511843e-16
336,M,177.532014490551,178.628168513964,0,0,0,0,0,0,0
336,Y,0.011684718132361,0.770333850409153,0,0,0,0,0,0,0
336,Z,0.0116847181323591,0.253903117558163,5.35620856960659e-16,1.39833274301937e-15,7.3473368581709e-16,5.35620856960659e-16,1.39833274301937e-15,7.3473368581709e-16,5.35620856960659e-16
337,M,173.278813041496,176.965351662568,0,0,0,0,0,0,0
337,Y,0.0105162463191249,0.765851461446984,0,0,0,0,0,0,0
337,Z,0.0105162463191232,0.254712504515025,4.82058771264593e-16,1.25849946871743e-15,6.61260317235381e-16,4.82058771264593e-16,1.25849946871743e-15,6.61260317235381e-16,4.82058771264593e-16
338,M,174.850931737347,185.368816496311,0,0,0,0,0,0,0
338,Y,0.00946462168721237,0.765587334266134,0,0,0,0,0,0,0
338,Z,0.00946462168721087,0.250251325926306,4.33852894138133e-16,1.13264952184569e-15,5.95134285511843e-16,4.33852894138133e-16,1.13264952184569e-15,5.95134285511843e-16,4.33852894138133e-16
339,M,171.765838563612,176.73193484668,0,0,0,0,0,0,0
339,Y,0.00851815951849114,0.761633154372034,0,0,0,0,0,0,0
339,Z,0.00851815951848979,0.245693589885713,3.9046760472432e-16,1.01938456966112e-15,5.35620856960659e-16,3.9046760472432e-16,1.01938456966112e-15,5.35620856960659e-16,3.9046760472432e-16
340,M,168.989254707251,178.858741362012,0,0,0,0,0,0,0
340,Y,0.00766634356664202,0.773798939037154,0,0,0,0,0,0,0
340,Z,0.00766634356664081,0.246251910261786,3.51420844251888e-16,9.17446112695006e-16,4.82058771264593e-16,3.51420844251888e-16,9.17446112695006e-16,4.82058771264593e-16,3.51420844251888e-16
341,M,169.190329236526,178.972867225811,0,0,0,0,0,0,0
341,Y,0.00689970920997782,0.785009978108258,0,0,0,0,0,0,0
341,Z,0.00689970920997673,0.246287856974301,3.16278759826699e-16,8.25701501425506e-16,4.33852894138133e-16,3.16278759826699e-16,8.25701501425506e-16,4.33852894138133e-16,3.16278759826699e-16
342,M,168.471296312873,176.37558050323,0,0,0,0,0,0,0
342,Y,0.00620973828898004,0.793804653009897,0,0,0,0,0,0,0
342,Z,0.00620973828897905,0.246619755867897,2.84650883844029e-16,7.43131351282955e-16,3.9046760472432e-16,2.84650883844029e-16,7.43131351282955e-16,3.9046760472432e-16,2.84650883844029e-16
343,M,166.024166681586,174.038022452907,0,0,0,0,0,0,0
343,Y,0.00558876446008204,0.800730454598972,0,0,0,0,0,0,0
343,Z,0.00558876446008115,0.246182117783138,2.56185795459626e-16,6.6881821615466e-16,3.51420844251888e-16,2.56185795459626e-16,6.6881821615466e-16,3.51420844251888e-16,2.56185795459626e-16
344,M,168.321750013427,175.534220207616,0,0,0,0,0,0,0
344,Y,0.00502988801407383,0.807528315165356,0,0,0,0,0,0,0
344,Z,0.00502988801407303,0.245148152864064,2.30567215913664e-16,6.01936394539194e-16,3.16278759826699e-16,2.30567215913664e-16,6.01936394539194e-16,3.16278759826699e-16,2.30567215913664e-16
345,M,165.889575012084,179.580798186854,0,0,0,0,0,0,0
345,Y,0.00452689921266645,0.816018119442239,0,0,0,0,0,0,0
345,Z,0.00452689921266573,0.244180105121272,2.07510494322297e-16,5.41742755085274e-16,2.84650883844029e-16,2.07510494322297e-16,5.41742755085274e-16,2.84650883844029e-16,2.07510494322297e-16
346,M,167.300617510876,179.622718368169,0,0,0,0,0,0,0
346,Y,0.0040742092913998,0.823131413691249,0,0,0,0,0,0,0
346,Z,0.00407420929139916,0.24306385450807,1.86759444890068e-16,4.87568479576747e-16,2.56185795459626e-16,1.86759444890068e-16,4.87568479576747e-16,2.56185795459626e-16,1.86759444890068e-16
347,M,167.670555759788,176.960446531352,0,0,0,0,0,0,0
347,Y,0.00366678836225982,0.84274425247832,0,0,0,0,0,0,0
347,Z,0.00366678836225924,0.2417389247852,1.68083500401061e-16,4.38811631619072e-16,2.30567215913664e-16,1.68083500401061e-16,4.38811631619072e-16,2.30567215913664e-16,1.68083500401061e-16
348,M,170.70350018381,177.264401878217,0,0,0,0,0,0,0
348,Y,0.00330010952603384,0.860383492506124,0,0,0,0,0,0,0
348,Z,0.00330010952603332,0.240332303633075,1.51275150360955e-16,3.94930468457165e-16,2.07510494322297e-16,1.51275150360955e-16,3.94930468457165e-16,2.07510494322297e-16,1.51275150360955e-16
349,M,174.333150165429,182.037961690395,0,0,0,0,0,0,0
349,Y,0.00297009857343046,0.879005501020227,0,0,0,0,0,0,0
349,Z,0.00297009857342999,0.240249417725009,1.36147635324859e-16,3.55437421611449e-16,1.86759444890068e-16,1.36147635324859e-16,3.55437421611449e-16,1.86759444890068e-16,1.36147635324859e-16
350,M,175.799835148886,179.134165521356,0,0,0,0,0,0,0
350,Y,0.00267308871608741,0.879578143927515,0,0,0,0,0,0,0
350,Z,0.00267308871608699,0.239008554175394,1.22532871792373e-16,3.19893679450304e-16,1.68083500401061e-16,1.22532871792373e-16,3.19893679450304e-16,1.68083500401061e-16,1.22532871792373e-16
351,M,178.019851633997,178.32074896922,0,0,0,0,0,0,0
351,Y,0.00240577984447867,0.879481402042076,0,0,0,0,0,0,0
351,Z,0.00240577984447829,0.242826306313058,1.10279584613136e-16,2.87904311505273e-16,1.51275150360955e-16,1.10279584613136e-16,2.87904311505273e-16,1.51275150360955e-16,1.10279584613136e-16
352,M,174.617866470597,179.388674072298,0,0,0,0,0,0,0
352,Y,0.0021652018600308,0.879743190560269,0,0,0,0,0,0,0
352,Z,0.00216520186003046,0.24634444916675,9.92516261518225e-17,2.59113880354746e-16,1.36147635324859e-16,9.92516261518225e-17,2.59113880354746e-16,1.36147635324859e-16,9.92516261518225e-17
353,M,182.356079823538,179.449806665068,0,0,0,0,0,0,0
353,Y,0.00194868167402772,0.880008512862967,0,0,0,0,0,0,0
353,Z,0.00194868167402741,0.249104311340051,8.93264635366403e-17,2.33202492319271e-16,1.22532871792373e-16,8.93264635366403e-17,2.33202492319271e-16,1.22532871792373e-16,8.93264635366403e-17
354,M,184.820471841184,182.204825998561,0,0,0,0,0,0,0
354,Y,0.00175381350662495,0.881426518034336,0,0,0,0,0,0,0
354,Z,0.00175381350662467,0.25127770126512,8.03938171829762e-17,2.09882243087344e-16,1.10279584613136e-16,8.03938171829762e-17,2.09882243087344e-16,1.10279584613136e-16,8.03938171829762e-17
355,M,184.338424657066,183.784343398705,0,0,0,0,0,0,0
355,Y,0.00157843215596246,0.883663225748337,0,0,0,0,0,0,0
355,Z,0.00157843215596221,0.253410941941593,7.23544354646786e-17,1.8889401877861e-16,9.92516261518225e-17,7.23544354646786e-17,1.8889401877861e-16,9.92516261518225e-17,7.23544354646786e-17
356,M,186.604582191359,180.705909058835,0,0,0,0,0,0,0
356,Y,0.00142058894036621,0.884155192583478,0,0,0,0,0,0,0
356,Z,0.00142058894036599,0.25607513248241,6.51189919182108e-17,1.70004616900749e-16,8.93264635366403e-17,6.51189919182108e-17,1.70004616900749e-16,8.93264635366403e-17,6.51189919182108e-17
357,M,186.844123972223,177.935318152951,0,0,0,0,0,0,0
357,Y,0.00127853004632959,0.883229343182492,0,0,0,0,0,0,0
357,Z,0.00127853004632939,0.258307359590855,5.86070927263897e-17,1.53004155210674e-16,8.03938171829762e-17,5.86070927263897e-17,1.53004155210674e-16,8.03938171829762e-17,5.86070927263897e-17
358,M,193.359711575001,179.041786337656,0,0,0,0,0,0,0
358,Y,0.00115067704169663,0.882942977609558,0,0,0,0,0,0,0
358,Z,0.00115067704169645,0.264462076221643,5.27463834537507e-17,1.37703739689607e-16,7.23544354646786e-17,5.27463834537507e-17,1.37703739689607e-16,7.23544354646786e-17,5.27463834537507e-17
359,M,197.423740417501,179.137607703891,0,0,0,0,0,0,0
359,Y,0.00103560933752697,0.882732702293404,0,0,0,0,0,0,0
359,Z,0.0010356093375268,0.269997456649343,4.74717451083756e-17,1.23933365720646e-16,6.51189919182108e-17,4.74717451083756e-17,1.23933365720646e-16,6.51189919182108e-17,4.74717451083756e-17
360,M,193.881366375751,181.023846933502,0,0,0,0,0,0,0
360,Y,0.000932048403774271,0.883475166134895,0,0,0,0,0,0,0
360,Z,0.000932048403774123,0.275841240241546,4.27245705975381e-17,1.11540029148581e-16,5.86070927263897e-17,4.27245705975381e-17,1.11540029148581e-16,5.86070927263897e-17,4.27245705975381e-17
361,M,191.593229738176,177.321462240151,0,0,0,0,0,0,0
361,Y,0.000838843563396844,0.882314436727753,0,0,0,0,0,0,0
361,Z,0.000838843563396711,0.276020941653629,3.84521135377843e-17,1.00386026233723e-16,5.27463834537507e-17,3.84521135377843e-17,1.00386026233723e-16,5.27463834537507e-17,3.84521135377843e-17
362,M,191.333906764358,189.289316016136,0,0,0,0,0,0,0
362,Y,0.000754959207057159,0.886992790382799,0,0,0,0,0,0,0
362,Z,0.00075495920705704,0.275990583024893,3.46069021840058e-17,9.03474236103509e-17,4.74717451083756e-17,3.46069021840058e-17,9.03474236103509e-17,4.74717451083756e-17,3.46069021840058e-17
363,M,185.700516087922,186.560384414523,0,0,0,0,0,0,0
363,Y,0.000679463286351443,0.889855759753108,0,0,0,0,0,0,0
363,Z,0.000679463286351336,0.276072735035836,3.11462119656053e-17,8.13126812493158e-17,4.27245705975381e-17,3.11462119656053e-17,8.13126812493158e-17,4.27245705975381e-17,3.11462119656053e-17
364,M,182.43046447913,190.40434597307,0,0,0,0,0,0,0
364,Y,0.000611516957716299,0.910091362389637,0,0,0,0,0,0,0
364,Z,0.000611516957716202,0.276155995985802,2.80315907690447e-17,7.31814131243842e-17,3.84521135377843e-17,2.80315907690447e-17,7.31814131243842e-17,3.84521135377843e-17,2.80315907690447e-17
365,M,182.187418031217,185.763911375763,0,0,0,0,0,0,0
365,Y,0.000550365261944669,0.925867585148157,0,0,0,0,0,0,0
365,Z,0.000550365261944582,0.276600981033888,2.52284316921403e-17,6.58632718119458e-17,3.46069021840058e-17,2.52284316921403e-17,6.58632718119458e-17,3.46069021840058e-17,2.52284316921403e-17
366,M,177.468676228095,187.887520238187,0,0,0,0,0,0,0
366,Y,0.000495328735750202,0.941284648148169,0,0,0,0,0,0,0
366,Z,0.000495328735750124,0.277302883614898,2.27055885229262e-17,5.92769446307512e-17,3.11462119656053e-17,2.27055885229262e-17,5.92769446307512e-17,3.11462119656053e-17,2.27055885229262e-17
367,M,172.321808605286,182.598768214368,0,0,0,0,0,0,0
367,Y,0.000445795862175182,0.952098305552888,0,0,0,0,0,0,0
367,Z,0.000445795862175111,0.27745726802069,2.04350296706336e-17,5.33492501676761e-17,2.80315907690447e-17,2.04350296706336e-17,5.33492501676761e-17,2.80315907690447e-17,2.04350296706336e-17
368,M,169.489627744757,186.838891392932,0,0,0,0,0,0,0
368,Y,0.000401216275957664,0.964273195623327,0,0,0,0,0,0,0
368,Z,0.0004012162759576,0.277166726668277,1.83915267035703e-17,4.80143251509085e-17,2.52284316921403e-17,1.83915267035703e-17,4.80143251509085e-17,2.52284316921403e-17,1.83915267035703e-17
369,M,169.640664970282,185.255002253638,0,0,0,0,0,0,0
369,Y,0.000361094648361897,0.973664507778813,0,0,0,0,0,0,0
369,Z,0.00036109464836184,0.277076862117135,1.65523740332132e-17,4.32128926358176e-17,2.27055885229262e-17,1.65523740332132e-17,4.32128926358176e-17,2.27055885229262e-17,1.65523740332132e-17
370,M,169.776598473253,182.929502028275,0,0,0,0,0,0,0
370,Y,0.000324985183525708,0.980987454808497,0,0,0,0,0,0,0
370,Z,0.000324985183525656,0.277010875494829,1.48971366298919e-17,3.88916033722359e-17,2.04350296706336e-17,1.48971366298919e-17,3.88916033722359e-17,2.04350296706336e-17,1.48971366298919e-17
371,M,175.298938625928,181.736551825447,0,0,0,0,0,0,0
371,Y,0.000292486665173137,1.01654287898275,0,0,0,0,0,0,0
371,Z,0.000292486665173091,0.277243868515503,1.34074229669027e-17,3.50024430350123e-17,1.83915267035703e-17,1.34074229669027e-17,3.50024430350123e-17,1.83915267035703e-17,1.34074229669027e-17
372,M,171.269044763335,182.462896642902,0,0,0,0,0,0,0
372,Y,0.000263237998655823,1.04966179482059,0,0,0,0,0,0,0
372,Z,0.000263237998655782,0.276879619328349,1.20666806702124e-17,3.15021987315111e-17,1.65523740332132e-17,1.20666806702124e-17,3.15021987315111e-17,1.65523740332132e-17,1.20666806702124e-17
373,M,175.742140287002,182.216606978612,0,0,0,0,0,0,0
373,Y,0.000236914198790241,1.0648316715089,0,0,0,0,0,0,0
373,Z,0.000236914198790203,0.278347736277558,1.08600126031912e-17,2.835197885836e-17,1.48971366298919e-17,1.08600126031912e-17,2.835197885836e-17,1.48971366298919e-17,1.08600126031912e-17
374,M,168.967926258302,178.394946280751,0,0,0,0,0,0,0
374,Y,0.000213222778911217,1.07615433650915,0,0,0,0,0,0,0
374,Z,0.000213222778911183,0.279246166402243,9.77401134287208e-18,2.5516780972524e-17,1.34074229669027e-17,9.77401134287208e-18,2.5516780972524e-17,1.34074229669027e-17,9.77401134287208e-18
375,M,169.171133632471,181.255451652676,0,0,0,0,0,0,0
375,Y,0.000191900501020095,1.08799330689571,0,0,0,0,0,0,0
375,Z,0.000191900501020065,0.285596312927852,8.79661020858487e-18,2.29651028752716e-17,1.20666806702124e-17,8.79661020858487e-18,2.29651028752716e-17,1.20666806702124e-17,8.79661020858487e-18
376,M,172.954020269224,191.029906487408,0,0,0,0,0,0,0
376,Y,0.000172710450918086,1.10511714875873,0,0,0,0,0,0,0
376,Z,0.000172710450918058,0.290547058795752,7.91694918772639e-18,2.06685925877444e-17,1.08600126031912e-17,7.91694918772639e-18,2.06685925877444e-17,1.08600126031912e-17,7.91694918772639e-18
377,M,172.758618242302,188.126915838667,0,0,0,0,0,0,0
377,Y,0.000155439405826277,1.13406199847445,0,0,0,0,0,0,0
377,Z,0.000155439405826252,0.295385096525743,7.12525426895375e-18,1.860173332897e-17,9.77401134287208e-18,7.12525426895375e-18,1.860173332897e-17,9.77401134287208e-18,7.12525426895375e-18
378,M,177.982756418072,186.414224254801,0,0,0,0,0,0,0
